area;emoji;name;type;hp;atk;sta;lck;int;mgk;def;note;desc;message;achiev
Shrouded Necropolis;🦴;Human Femur;Item-Weapon;0;1;0;0;0;0;0;Human Remains;May the previous owner rest in pieces.<br>Provides <b>+1 ⚔️ Damage</b>.;That is just plain wrong;none

Shrouded Necropolis;🎩;Fancy Hat;Item-Head;0;0;0;0;3;0;0;Stylish Accessory;Salt-stained but dashing.<br>Provides <b>+3 🧠 Charisma</b>.;Felt rather dapper.;none
Shrouded Necropolis;💍;Engagement Ring;Item;2;0;0;0;0;0;0;Shiny Object;It could still warm someone's heart.<br>Provides <b>+2 ❤️ Health</b>.;Felt a surge in your chest.;none
Shrouded Necropolis;🔗;Shattered Shackles;Item;0;0;0;2;0;0;0;Freedom Relic;Remnants of some lucky prisoner's captivity.<br>Provides <b>+2 🍀 Luck</b>.;Felt the chains of the past.;none
Shrouded Necropolis;🪲;Cursed Scarab;Item;-1;0;0;5;0;0;0;Shiny Object;An unauthorized loot from someone's tomb.<br>Provides <b>+5 🍀 Luck</b> for <b>-1 💔 Health</b>.;Ancient curse settled in you;none

Shrouded Necropolis;🪞;Tarnished Locket;Item;-1;0;0;0;4;0;0;Lost Keepsake;A familiar face was once captured inside.<br>Provides <b>+4 🧠 Intellect</b> for <b>-1 💔 Health</b>.;Heart almost skipped a beat.;none

Shrouded Necropolis;🍷;Blood Wine;Consumable;1;0;0;-3;0;0;0;Dark Elixir;Might have some mysterious effects.<br><b>+1 ❤️ Health</b> temporarily for <b>-3 🍀 Luck</b>;Tastes of smoldering ash.;none
Shrouded Necropolis;🧄;Spicy Garlic;Consumable;1;0;0;0;0;0;0;Vegetable;Keeps the harm at bay.<br>Provides <b>+1 ❤️ Health</b> temporarily.;Increased immunity;none
Shrouded Necropolis;🥔;Dry Potato;Consumable;0;0;0;0;0;0;0;Ancient Food;Looks all shiny and juicy.<br>Restores <b>❤️ Health</b> and <b>🟢 Energy</b>.;;none
Shrouded Necropolis;🐀;Dried Rat;Consumable;0;0;0;0;-2;0;0;Disgusting Snack;Prepared by someone very very desperate.<br>Affects <b>🧠 Charisma</b>, ...no-one has to know.;;none
Shrouded Necropolis;🥠;Misfortune Cookie;Consumable;0;0;0;-1;0;0;0;Cursed Snack;Delicious on first glance, suspicious on second.<br>Might have <b>unforseen consequences.</b>;Luck has been compromised.;none

Shrouded Necropolis;👰🏻‍♀️;Wailing Bride;Boss-Standard;3;2;3;0;12;0;0;Forgotten Love;She's been crying for what feels like an eternity.<br>;Failed to face your true love.;none
Shrouded Necropolis;👰🏻‍♀️;Rotten Bride;Boss-Toxic;3;2;2;0;6;3;0;Forgotten Love;She's whispering some ancient dark magic.<br>;Failed to face your true love.;none
Shrouded Necropolis;👰🏻‍♀️;Enraged Bride;Boss-Heavy;3;4;2;0;12;0;0;Forgotten Love;She's obviously winding up for heavy blow.<br>;Failed to face your true love.;none
Shrouded Necropolis;👰🏻‍♀️;Vengeful Bride;Boss-Swift;3;3;2;0;6;0;0;Forgotten Love;She's moving so fast, you struggle to keep up.<br>;Failed to face your true love.;none
Shrouded Necropolis;👰🏻;Wicked Bride;Boss-Demon;3;2;2;0;-1;0;0;Forgotten Love;There's some strange glow in her eyes.<br>;Failed to face your true love.;none
Shrouded Necropolis;👰🏻;Starved Bride;Boss-Undead;3;2;2;0;3;0;0;Forgotten Love;Almost like she is about to chew on you.<br>;Failed to face your true love.;none

//Fishing
Fishing;🧜🏼‍♀️;Lusty Mermaid;Upgrade;0;0;0;0;0;0;0;Mythical Creature;Makes your wish happen just this one time.<br>Provides instant <b>🎉 Level Up!</b>;;none
Fishing;🪔;Floating Flame;Checkpoint;0;0;0;0;0;0;0;Sanctuary;Thoroughly warms thy body and soul.<br>Provides instant <b>🎉 Level Up!</b>;;none

Fishing;🪣;Sturdy Bucket;Item-Head;0;0;0;0;0;0;0;<b>Artifact</b>;Possibly can serve as a makeshift helmet.<br>Provides <b>+1 🔰 Physical Defence</b>.;Its not stupid if it works! <b>+1 🔰</b>;fish_no_bait_50
Fishing;🧵;Lucky Fishline;Item;0;0;0;0;0;0;0;<b>Artifact</b>;33% chance to <b>keep the <b> 🪱 Bait</>b when fishing</b>.<br>;Reinforced your fishing pole.;fish_bait_50
Fishing;🐴;Horse Mask;Item-Head;0;0;0;0;0;0;0;<b>Artifact</b>;Grants special attribute <b>🐴 Prey Appearance</b>.<br><b>Enemies are passive</b> until attacked.;Gained attribute <b>🐴 Prey Appearance</b>.;gamble_lose_first
Fishing;♥️;Extra Life;Item;0;0;0;0;0;0;0;<b>Artifact</b>;Provides a new skill <b>💀 Cheat Death</b>.<br>Get a <b>second chance to live</b> upon dying.;Gained skill <b>💀 Cheat Death</b>.;reincarnated_first
Fishing;📣;Loud Vocalizer;Item;0;0;0;0;0;0;0;<b>Artifact</b>;Makes you kind of hard to ignore.<br><b>💬 Speak</b> gets <b>2x more effective</b>.;Your voice got <b>📣 Very Loud</b>!;spoke_boss
Fishing;🧂;Salt Shaker;Item;0;0;0;0;0;0;0;<b>Artifact</b>;Grants ability <b>🧂 Master Chef</b>: season food.<br>Add <b>+1 🟢 Energy</b>, <b>remove negative effects</b>.;Gained skill <b>🧂 Master Chef</b>.;cook_food_first
Fishing;🥻;Philosopher Toga;Item-Chest;0;0;0;0;3;0;0;<b>Artifact</b>;Adds skill <b>💭 Deep Thought</b> and <b>+3 🧠 Intellect</b>.<br><b>5% chance</b> for an idea to struck you anywhere.;Gained skill <b>💭 Deep Thought</b>.;level_first
Fishing;💍;Engraved Ring;Item;0;0;0;0;-4;2;0;<b>Artifact</b>;Says "My Precious" on the inside.<br>Provides <b>+2 🔵 Mana</b> for <b>-4 🧠 Intellect</b>.;The temptation took its toll.;full_party
Fishing;👒;Fishing Hat;Item-Head;0;0;0;2;0;0;0;Signature Piece;Originally comes from a goblin fishing event.<br>Provides <b>+2 🍀 Luck</b>.;Sweet old memories of the jungle;fish_no_bait_first

Fishing;🀄️;Life-Stealing Rune;Item;0;0;0;0;0;0;0;<b>Artifact</b>;Melee <b>⚔️ Attacks</b> have 25% chance<br> to restore <b>+1 ❤️ Health</b> on a successful hit.;Gained 25% chance to <b>🩸 Steal Life</b>.;none
Fishing;📿;Banishing Necklace;Item;0;0;0;0;0;0;0;<b>Artifact</b>;Blessed by the ancient saint energy.<br><b>+2 ⚔️ Damage</b> to <b>💀 Undead</b> & <b>👺 Demon</b>.;Gained skill <b>📿 Blessed Attack</b>.;none
Fishing;📦;Schrödinger's Box;Item;0;0;0;0;0;0;0;<b>Artifact</b>;Provides a new skill <b>📦 Dead or Alive</b>.<br>50% chance to <b>avoid death</b> on fatal hit.;Gained skill <b>📦 Dead or Alive</b>.;none
Fishing;🎓;Scholar's Hat;Item-Head;0;0;0;0;0;0;0;<b>Artifact</b>;<b>✏️ Experience</b> gains are <b>increased by 25%</b><br><i>Anyone looks way smarter wearing this.</i>;<b>Experience gains faster by 25%!</b>;none
Fishing;🎲;Gambling Die;Item;0;0;0;0;0;0;0;<b>Artifact</b>;Provides a new skill <b>🎲 Pure Chance</b>.<br><b>🧠 Intellect</b> oscilates between <b>1-6 at random</b>.;Gained skill <b>Pure Chance</b>.;none
Fishing;🧪;Unknown Elixir;Item;0;0;0;0;0;0;0;<b>Artifact</b>;<b>🧬 Polymorph</b> into a random creature.<br><i>Drink solely at your own risk.</i>;That feels very different.;none
Fishing;📎;Universal Key;Item;0;0;0;0;0;0;0;<b>Artifact</b>;Provides an ability to <b>🗝️ Unlock any lock</b>.<br>;Picked up <b>📎 Universal Key</b>.;none
Fishing;🏳️;White Flag;Item;0;0;0;0;0;0;0;<b>Artifact</b>;Alllows to <b>🏳️ Surrender</b> for <b>-3 🧠 Morale</b>.<br>This should usually be the last resort.;Gained an option to <b>🏳️ Surrender</b>.;none
Fishing;🛟️;Lifeguard Ring;Item;0;0;0;0;0;0;0;<b>Artifact</b>;Provides a new skill <b>💀 Cheat Death</b>.<br>Get a <b>second chance to live</b> upon dying.;Gained skill <b>💀 Cheat Death</b>.;none
Fishing;❤️‍🩹;Heart Band-Aid;Item;2;0;0;0;0;0;0;<b>Artifact</b>;Supposedly heals even a severe heartbreak.<br>Provides <b>+2 ❤️ Health</b> and that's it.;Didn't kill you, made you stronger;none
Fishing;🔱;Titanslayer Trident;Item-Weapon;0;2;0;0;0;0;0;<b>Artifact</b>;Held by the ocean god a long time ago.<br>Provides <b>+2 ⚔️ Damage</b>.;Grabbed a legendary weapon!;none
Fishing;🏺;Ming-dynasty Vase;Item;0;0;-1;5;0;0;0;<b>Artifact</b>;Believed to have supernatural properties.<br>Provides <b>+5 🍀 Luck</b> for <b>-1 🟢 Energy</b>;Awkward to carry around.;none

Fishing;🍎;Forbidden Apple;Consumable;0;0;0;0;4;0;0;<b>Artifact</b>;The ultimate source of immense brilliance.<br><b>+4 🧠 Intellect</b>, restore <b>❤️ Health</b> + <b>🟢 Energy</b>;Tastes literally like heaven.;none
Fishing;🐟;Surströmming Can;Consumable;-1;1;0;0;0;0;0;<b>Artifact</b>;Ohhhh boy, ...that's a truly ungodly stench.<br>Probably causes <b>unforseen side-effects</b>.;That required rather big balls!;none

Fishing;🏅;Olympic Gold;Item;0;0;0;0;0;2;0;Accessory;Awarded to the best of the best.<br>Provides <b>+2 🧠 Charisma</b>;;none

Fishing;🩸;Blood-drop Compass;Item;-1;2;0;0;0;0;0;Hunting Relic;Always points towards possible pray.<br>Provides <b>+2 ⚔️ Attack</b> for <b> -1 💔 Health</b>.;It twitched in your palm.;none
Fishing;🪝;Lucky Hook;Item-Weapon;0;1;0;1;0;0;0;Fishing Gear;Increases (not only) the fishing luck.<br>Provides <b>+1 ⚔️ Attack</b> and <b>+1 🍀 Luck</b>.;Reeled in some fortune.;none
Fishing;✂️;Sharp Scissors;Item-Weapon;0;1;0;0;0;0;0;Makeshift Weapon;One can do a bloody mess with these.<br>Provides <b>+1 ⚔️ Damage</b>.;Obtained a violent weapon.;none
Fishing;🕶;Cool Sunglasses;Item-Head;0;0;0;0;2;0;0;Flashy Accessory;Anyone can be a hero with these.<br>Provides <b>+2 🧠 Charisma</b>.;Feels a lot cooler.;none
Fishing;🐚;Pearlescent Shell;Item;0;0;1;0;0;0;0;Rare Souvenir;The previous inhabitant has moved away.<br>Provides <b>+2 🧠 Charisma</b>.;Picked up a shiny shell.;none
Fishing;👙;Sexy Bikini;Item-Chest;0;0;0;0;2;0;0;Swimming Equipment;Draws special attention to your (male) body.<br>Provides <b>+2 🧠 Charisma</b>.;All eyes are on you!;none
Fishing;👓;Reading Glasses;Item-Head;0;0;0;0;2;0;0;Eyesight Boost;Usually improves one's perception.<br>Provides <b>+2 🧠 Intellect</b>.;Immediately felt a difference.;none
Fishing;🥽;Diving Goggles;Item-Head;1;0;0;0;0;0;0;Diving Equipment;May be used as a makeshift protection.<br>Provides <b>+1 ❤️ Health</b>.;Put the goggles on.;none
Fishing;💍;Engagement Ring;Item;1;0;0;0;1;0;0;Lost Accessory;Worn by one of the lovers a long time ago.<br>Provides <b>+1 ❤️ Health</b> and <b>+1 🧠 Charisma</b>.;Felt a subtle surge in your chest.;none
Fishing;🐒;Driftwood Totem;Item;0;0;0;2;0;0;0;Primitive Idol;Worn by the tide for years.<br>Provides <b>+2 🍀 Luck</b>;Radiates positive energy.;none

Fishing;🦷;Piranha Jaw;Item-Weapon;0;1;0;0;0;0;0;Sharp Bones;The remains of a river demon grin.<br>Provides <b>+1 ⚔️ Damage</b>.;Looks sharp enough to hurt;none
Fishing;🔪;Rusty Knife;Item-Weapon;0;1;0;0;0;0;0;Worn Tool;Still quite useful in combat.<br>Provides <b>+1 ⚔️ Damage</b>.;Still sharp enough to hurt.;none
Fishing;💍;Queen's Ring;Item;1;0;0;0;0;0;0;Accessory;Probably worn by a noble lady a long time ago.<br>Provides <b>+1 ❤️ Health</b>.;Felt a surge in your chest.;none
Fishing;💍;King's Ring;Item;0;1;0;0;0;0;0;Accessory;Probably worn by a true leader some time ago.<br>Provides <b>+1 ⚔️ Damage</b>.;Felt a surge in your chest.;none
Fishing;🩶;Heart-shaped Pebble;Item;1;0;0;0;0;0;0;Souvenir;Pleasantly warm to the touch.<br>Provides <b>+1 ❤️ Health</b>.;Felt a surge in the chest.;none
Fishing;🐚;Conch Shell;Item;0;0;1;0;0;0;0;Sea's Voice;Still carries an audible echo.<br>Provides <b>+1 🧠 Intellect</b>.;Listened to the song of the sea.;none
Fishing;🪢;Twisted Knot;Item;0;0;1;0;0;0;0;Swiftness Trinket;Specially crafted for survival.<br>Provides <b>+1 🟢 Energy</b>.;Gained the power of the sea.;none
Fishing;🎖️;Starlight Amulet;Item;0;0;0;0;0;1;0;Accessory;The surface has a pearlescent finish.<br>Provides <b>+1 🔵 Mana</b>.;;none
Fishing;💧;Frozen Teardrop;Item;0;0;0;0;-2;1;0;Magical Pin;Tangible proof of previous sins.<br>Provides <b>+1 🔵 Mana</b> for <b>-2 🧠 Charisma</b>.;Felt a bitter memory;none
Fishing;🥈;2nd Place Medal;Item;0;0;0;-1;0;0;0;Accessory;Prize for the "almost winner" ...kinda sad.<br>;Almost got the first place...;none

Fishing;🔖;Wet Memo;Item;0;0;0;0;1;0;0;Note;Provides insight and <b>+1 🧠 Intellect</b>.<br>n/a;Embraced the new knowledge.;none
Fishing;📔;Waterlogged Diary;Item;0;0;0;0;1;0;0;Knowledge Notes;Provides insight and <b>+1 🧠 Intellect</b>.<br>n/a;Felt like it was written for you.;none

Fishing;🧢;Sailor's Cap;Item-Head;0;0;0;2;-1;0;0;Headgear;Smells of moist seaweed and old tales.<br>Provides <b>+2 🍀 Luck</b> for <b>-1 🧠 Charisma</b>.;Set it snug on your head.;none
Fishing;🏴‍☠️;Pirate Flag;Item;0;0;0;-2;2;0;0;Warning Sign;Gives away all the bad intentions.<br>Provides <b>+2 🧠 Intimidation</b> for <b>-2 🍀 Luck</b>.;Joined the bad guys!;none
Fishing;📘;Damned Book;Item-Weapon;-1;0;0;0;0;1;0;Sinister Writing;Learn the art of the dark magic, for a price.<br>Provides <b>+1 🔵 Mana</b> for <b>-1 💔 Health</b>.;Joined the dark side!;none
Fishing;🫙;Cracked Jar;Item;0;0;0;-1;0;0;0;Cursed Container;The smell coming out suggests a mistake.<br>;Immediately regretted opening it.;none
Fishing;🪞;Splinter Mirror;Item;0;0;0;-1;0;0;0;Bad Omen;Seven years is a modest estimate.<br>;Cracks spread across your fortune.;none
Fishing;⚱️;Burial Urn;Item;0;0;0;-3;0;0;0;Ancient Container;Water is splashing inside the sacred container.<br>;Spilled the ashes all around.;none

Fishing;🗝️;Rusty Key;Item;0;0;0;0;0;0;0;Utility Item;<b>🗝️ Unlocks</b> doors and containers.<br>;;none
Fishing;🗝️;Silver Key;Item;0;0;0;0;0;0;0;Utility Item;<b>🗝️ Unlocks</b> doors and containers.<br>;;none
Fishing;🗝️;Bronze Key;Item;0;0;0;0;0;0;0;Utility Item;<b>🗝️ Unlocks</b> doors and containers.<br>;;none
Fishing;🗝️;Iron Key;Item;0;0;0;0;0;0;0;Utility Item;<b>🗝️ Unlocks</b> doors and containers.<br>;;none
Fishing;🪱;Drowned Worm;Item;0;0;0;0;0;0;0;Arthropod;Perhaps could still be a viable bait.<br>;;none
Fishing;🪱;Suffocated Worm;Item;0;0;0;0;0;0;0;Arthropod;Perhaps could still be a viable bait.<br>;;none

Fishing;📦;Soggy Box;Item;0;0;0;0;0;0;0;Worthless Junk;Waterlogged and falling apart.<br>;Sifted through for scraps.;none
Fishing;💵;Wet Cash;Item;0;0;0;0;0;0;0;Worthless Junk;All letters already faded.<br>;Pocketed a piece of trash.;none
Fishing;👞;Wet Shoe;Item-Legs;0;0;0;0;0;0;0;Worthless Trash;Thoroughly wet leather shoe.<br>;Why did you even pick this up?;none
Fishing;🥾;Waterlogged Boot;Item-Legs;0;0;0;0;0;0;0;Worthless Trash;Soaked through. Still only one.<br>;No use for one boot.;none
Fishing;🩲;Wet Underwear;Item-Legs;0;0;0;0;0;0;0;Embarassing Find;Probably belonged to someone else.<br>;This feels radically bizzare.;none
Fishing;🔩;Corroded Bolt;Item;0;0;0;0;0;0;0;Worthless Scrap;Has no business being in a river.<br>;Pocketed it out of habit.;none
Fishing;📰;Pulped Chronicle;Item;0;0;0;0;0;0;0;Soggy Mess;Ink and paper merged into one sad lump.<br>;Couldn't make out a single word.;none
Fishing;🎏;Torn Kite;Item;0;0;0;0;0;0;0;Lost Toy;A child's toy. No child to return it to.<br>;Left it in the current.;none
Fishing;📱;Shattered Slate;Item;0;0;0;0;0;0;0;Broken Relic;Once told futures, now its a worthless junk.<br>;Pocketed that junk.;none

Fishing;🧱;Sunken Brick;Prop;0;0;0;0;0;0;0;Dead Weight;Cannot dislodge it from the riverbed.<br>;Unhooked the unfortunate catch.;none
Fishing;🪵;Waterlogged Log;Prop;0;0;0;0;0;0;0;River Debris;Snagged the hook and refused to budge.<br>;Cut the line and moved on.;none
Fishing;⛓️;Rusted Chain;Prop;0;0;0;0;0;0;0;Submerged Hazard;Something is still attached to the other end.<br>;Left it alone.;none
Fishing;⚓️;Rusty Anchor;Prop;0;0;0;0;0;0;0;Rubbish;Cannot really pull this thing out.<br>;Unhooked the unfortunate catch.;none

Fishing;🪸;Radiating Coral;Consumable;-2;0;0;0;0;1;0;Questionable Snack;Malevolent glow covers its entire surface.<br>Provides <b>+1 🔵 Mana</b> for <b>-2 💔 Health</b>;Suffered harsh spasms;none
Fishing;🌿;Miracle Kelp;Consumable;0;0;0;2;0;0;0;Natural Source;Known to be ingested to repel bad spirits.<br><b>+2 🍀 Luck</b>, restores <b>❤️ Health</b> & <b>🟢 Energy</b>.;Tasted like a fish water;none

Fishing;🥥;Cracked Coconut;Consumable;0;0;1;0;0;0;0;Sweet Refreshment;Natural energy booster.<br>Provides <b>+1 🟢 Energy</b> bonus.;;none
Fishing;🍬;Sugar Bomb;Consumable;0;0;1;0;0;0;0;Sweet Candy;Artificial energy booster.<br>Provides <b>+1 🟢 Energy</b> bonus.;;none
Fishing;🥤;Coke Cup;Consumable;0;0;0;0;0;0;0;Someones' Trash;There is still a little bit inside.<br>Restores <b>❤️ Health</b> and <b>🟢 Energy</b>.;;none
Fishing;🧋;Floating Cup;Consumable;0;0;0;0;0;0;0;Someones' Trash;There is still a little bit inside.<br>Restores <b>❤️ Health</b> and <b>🟢 Energy</b>.;;none
Fishing;🧃;Juice Pouch;Consumable;0;0;0;0;0;0;0;Refreshment;Packs a burst of energy.<br>Restores <b>❤️ Health</b> and <b>🟢 Energy</b>.;;none
Fishing;🦪;Brackish Oyster;Consumable;0;0;0;0;0;0;0;Delicacy;A rare treat of the water.<br>Restores <b>❤️ Health</b> and <b>🟢 Energy</b>.;;none
Fishing;🍤;Crunchy Shrimp;Consumable;0;0;0;0;0;0;0;Seafood;Convenient snack straight out of water.<br>Restores <b>❤️ Health</b> and <b>🟢 Energy</b>.;;none
Fishing;🐟;Fresh Tuna;Consumable;0;0;0;0;0;0;0;Massive Catch;Convenient snack straight out of water.<br>Restores <b>❤️ Health</b> and <b>🟢 Energy</b>.;;none
Fishing;🐠;Rainbow Fish;Consumable;0;0;0;0;0;0;0;Rare Fish;Convenient snack straight out of water.<br>Restores <b>❤️ Health</b> and <b>🟢 Energy</b>.;;none
Fishing;🍌;Rotten Banana;Consumable;-1;0;0;0;0;0;0;Soggy Snack;Not the best snack, hardly edible.<br>Restores <b>🟢 Energy</b> for <b>-1 💔 Health</b>.;;none

Fishing;🐸;Cursed Prince;Friend;0;0;0;0;0;1;0;Magical Creature;He is willing to teach you some magic.<br>;Received magic training.;none
Fishing;🦭;Lazy Seal;Friend;0;0;2;0;0;0;0;War Veteran;Still can teach you a thing or two.<br>;Received survival training.;none

Fishing;🐌;Water Snail;Small;1;0;0;0;-1;0;0;Underwater Critter;Harmless fella just trailing around.<br>;Choked themselves on snail ooze.;none
Fishing;🪱;Tired Worm;Small;1;0;0;0;0;0;0;Arthropod;Perhaps could still be a viable bait.<br>;;none
Fishing;🦐;Brackish Crawfish;Small;1;0;1;0;0;0;0;Delicacy;A bite of the water's life.<br>;;none
Fishing;🦑;Tiny Squid;Small;1;0;2;0;0;0;0;Seafood;A little bite of the deep.<br>;;none

Fishing;🦦;Deepwater Otter;Pet;1;1;3;0;0;0;0;Joyful Companion;Brings strange comfort with every splash.<br>;Formed a wet bond.;none
Fishing;🪼;Venom Jelly;Toxic;2;1;2;0;0;0;0;Drifting Poison;So transparent it is barely visible.<br>;Nerves shut down completely.;none
Fishing;🦂;Water Scorpion;Toxic;1;3;1;0;0;0;0;Ambush Stinger;Waits motionless in shallow mud.<br>;Venom stopped your heart.;none
Fishing;🐟;Bitter Carp;Standard;2;1;1;0;0;0;0;River Dweller;Its scales taste of rust and sorrow.<br>;Turned into drifting scales.;none
Fishing;🐊;Sewer Crocodile;Heavy;4;3;1;0;0;0;0;Ancient Lurker;Has waited beneath the water for ages.<br>;Dragged under for the last time.;none
Fishing;🐠;Nullscale Giant;Reflective;4;1;1;0;0;0;0;Spell Eater;Feeds on pure mana currents.<br>;Your magic vanished.;none
Fishing;🐢;Juvenile Turtle;Tough;1;0;1;0;0;0;0;Patient Critter;Slowly looks around trying to understand.<br>;Killed by a turtle beak.;none
Fishing;‍🦀;Freshwater Crab;Tough;2;1;1;0;-1;0;1;Overgrown Crustacean;Packs a massive painful pinch.<br>;Got ripped in two halves.;none
Fishing;🦪;Giant Clam;Tough;2;0;1;0;-1;0;1;Overgrown Delicacy;Wields the power to break your bones.<br>;;none
Fishing;🐡;Small Pufferfish;Stingy;2;2;2;0;-1;0;0;Unpleasant Critter;Does not look particularly tasty.<br>;The spikes were too much!;none
Fishing;‍🐍;Water Serpent;Swift;2;2;2;0;0;0;0;Juvenile Predator;Slithers both out and in the water.<br>;Died off an ancient venom.;none
Fishing;🦈;Young Shark;Swift;2;2;1;0;0;0;0;Fresh Predator;Still learning the gripes of hunting.<br>;Bled back into the stream.;none
Fishing;‍🦑;Depths Squid;Heavy;3;2;2;0;-1;0;0;Aquatic Threat;Giant octopus from the deep ends.<br>;Got swallowed in one slurp!;none

Fishing;🦕;The Nessie;Boss;4;3;2;0;-1;0;0;Mythical Monster;So the rumors were true after all.<br>;Swallowed in one slurp!;none
